datetime,storage (acre-feet),release volume (acre-feet),pool elevation (feet),total release (cfs),Powell total release (cfs),Powell release volume (acre-feet),T_max (degrees f),T_min(degrees f),precipitation (inches),snow (inches),snow depth (inches)
2017-04-16,10552656,26690.9917,1086.45,13456.7083,9146.97083,18142.7521,89,60,0,0,0
2017-04-17,10537348.8,38110.9091,1086.27,19214.25,10909.4633,21638.605,78,69,0,0,0
2017-04-18,10527994.4,34462.0661,1086.16,17374.625,11107.0933,22030.5984,84,66,0,0,0
2017-04-19,10513539.2,30629.0909,1085.99,15442.1667,10949.7167,21718.4463,81,59,0,0,0
2017-04-20,10510144,27891.9008,1085.95,14062.1667,11081.8738,21980.576,86,63,0,0,0
2017-04-21,10502504.8,32333.0579,1085.86,16301.25,10924.8421,21669.1083,80,63,0,0,0
2017-04-22,10496563.2,28045.7851,1085.79,14139.75,9675.61375,19191.3,84,62,0,0,0
2017-04-23,10494016.8,22942.8926,1085.76,11567.0417,9227.72708,18302.9298,89,67,0,0,0
2017-04-24,10488075.2,28886.8595,1085.69,14563.7917,10802.7513,21426.9446,85,64,0,0,0
2017-04-25,10477040.8,34369.8347,1085.56,17328.125,10969.6463,21757.976,79,64,0,0,0
2017-04-26,10456705.6,37039.9174,1085.32,18674.2917,10956.3813,21731.6653,87,59,0,0,0
2017-04-27,10438922.8,40725.0413,1085.11,20532.2083,10927.1083,21673.6033,86,69,0,0,0
2017-04-28,10423691.6,36543.0579,1084.93,18423.7917,10927.6233,21674.6248,72,59,0,0,0
2017-04-29,10417775.2,27430.0826,1084.86,13829.3333,9827.58,19492.7207,79,57,0,0,0
2017-04-30,10420310.8,22604.0496,1084.89,11396.2083,9012.05167,17875.1438,85,57,0,0,0
2017-05-01,10404252,37135.124,1084.7,18722.2917,10923.5875,21666.6198,89,64,0,0,0
2017-05-02,10397490.4,27019.9174,1084.62,13622.5417,11120.9671,22058.1165,93,65,0,0,0
2017-05-03,10385661.2,33042.0661,1084.48,16658.7083,11183.3113,22181.7744,92,73,0,0,0
2017-05-04,10379757.4,25134.0496,1084.41,12671.75,11061.1863,21939.543,97,68,0,0,0
2017-05-05,10375540.4,23749.7521,1084.36,11973.8333,11287.2817,22387.9967,100,73,0,0,0
2017-05-06,10373853.6,23787.1074,1084.34,11992.6667,10097.4038,20027.9083,90,64,0.01,0,0
2017-05-07,10374697,21880.9091,1084.35,11031.625,9131.45,18111.9669,64,51,0.07,0,0
2017-05-08,10364576.2,33797.0248,1084.23,17039.3333,10995.5779,21809.4107,79,53,0,0,0
2017-05-09,10346864.8,37661.8182,1084.02,18987.8333,11174.4879,22164.2736,78,55,0,0,0
2017-05-10,10336762,26030,1083.9,13123.4583,11151.8196,22119.3116,82,55,0,0,0
2017-05-11,10319930,41463.1405,1083.7,20904.3333,10614.7154,21053.981,90,64,0,0,0
2017-05-12,10309830.8,27630.9917,1083.58,13930.625,10738.1867,21298.8826,93,71,0,0,0
2017-05-13,10305622.8,25585.0413,1083.53,12899.125,9819.07375,19475.8488,84,63,0,0,0
2017-05-14,10305622.8,22424.0496,1083.53,11305.4583,9289.86958,18426.1876,85,63,0,0,0
2017-05-15,10300578,26039.8347,1083.47,13128.4167,10953.1571,21725.2703,76,60,0,0,0
2017-05-16,10293018,29235.7851,1083.38,14739.7083,10901.3617,21622.5355,79,55,0,0,0
2017-05-17,10286298,25499.8347,1083.3,12856.1667,11030.68,21879.0347,81,59,0,0,0
2017-05-18,10267818,35574.1322,1083.08,17935.2917,11099.1658,22014.8744,76,54,0,0,0
2017-05-19,10254394,38141.3223,1082.92,19229.5833,10998.7604,21815.7231,81,54,0,0,0
2017-05-20,10246852,28297.0248,1082.83,14266.4167,10147.4633,20127.2,88,63,0,0,0
2017-05-21,10251042,19405.8678,1082.88,9783.79167,9174.50208,18197.3595,97,67,0,0,0
2017-05-22,10239310,33079.0909,1082.74,16677.375,10923.4942,21666.4347,95,75,0,0,0
2017-05-23,10226740,30243.8843,1082.59,15247.9583,10998.9454,21816.0901,101,73,0,0,0
2017-05-24,10211670.4,31190,1082.41,15724.9583,11117.2079,22050.6603,102,79,0,0,0
2017-05-25,10205815.6,27560.7438,1082.34,13895.2083,11281.2571,22376.0471,99,77,0,0,0
2017-05-26,10195778.8,27240.0826,1082.22,13733.5417,11175.1392,22165.5653,91,71,0,0,0
2017-05-27,10194942.4,25785.124,1082.21,13000,10139.6604,20111.7231,91,70,0,0,0
2017-05-28,10191596.8,25078.9256,1082.17,12643.9583,9329.84792,18505.4835,95,74,0,0,0
2017-05-29,10186578.4,26684.2975,1082.11,13453.3333,9262.27542,18371.4554,99,72,0,0,0
2017-05-30,10165693.6,39504.0496,1081.86,19916.625,10714.4071,21251.7165,100,74,0,0,0
2017-05-31,10140655.6,41605.8678,1081.56,20976.2917,11084.3625,21985.5124,97,76,0,0,0
2017-06-01,10127318,30557.8512,1081.4,15406.25,12916.2479,25619.0041,94,72,0,0,0
2017-06-02,10118988,29519.9174,1081.3,14882.9583,13102.1571,25987.7496,98,71,0,0,0
2017-06-03,10114823,25127.1074,1081.25,12668.25,11990.0475,23781.9124,105,75,0,0,0
2017-06-04,10118988,22032.8926,1081.3,11108.25,10982.8517,21784.1686,105,81,0,0,0
2017-06-05,10115656,28865.9504,1081.26,14553.25,12907.5004,25601.6537,104,81,0,0,0
2017-06-06,10108992,27631.9008,1081.18,13931.0833,12860.4667,25508.3636,105,78,0,0,0
2017-06-07,10100662,30351.157,1081.08,15302.0417,12818.4558,25425.0364,102,77,0,0,0
2017-06-08,10096497,25179.0083,1081.03,12694.4167,13075.0775,25934.038,101,79,0,0,0
2017-06-09,10092336,26468.1818,1080.98,13344.375,12958.8129,25703.4306,97,76,0,0,0
2017-06-10,10094831,22490.9917,1081.01,11339.2083,12032.8271,23866.7645,93,73,0,0,0
2017-06-11,10093998,19195.9504,1081,9677.95833,11197.0754,22209.0752,89,64,0,0,0
2017-06-12,10096497,22847.1074,1081.03,11518.75,12900.0483,25586.8727,82,59,0,0,0
2017-06-13,10094831,26487.8512,1081.01,13354.2917,12967.4929,25720.6471,91,63,0,0,0
2017-06-14,10089012,28650.0826,1080.94,14444.4167,13282.3529,26345.1628,99,70,0,0,0
2017-06-15,10083195,29543.8843,1080.87,14895.0417,13050.5925,25885.4727,106,75,0,0,0
2017-06-16,10075716,33482.0661,1080.78,16880.5417,12852.5463,25492.6537,107,79,0,0,0
2017-06-17,10073223,25843.9669,1080.75,13029.6667,11704.6196,23215.7744,110,82,0,0,0
2017-06-18,10074054,27981.0744,1080.76,14107.125,11063.545,21944.2215,111,86,0,0,0
2017-06-19,10061589,39080.0826,1080.61,19702.875,13164.025,26110.4628,113,88,0,0,0
2017-06-20,10046642.2,35232.1488,1080.43,17762.875,13744.5892,27261.995,117,88,0,0,0
2017-06-21,10034201.2,33532.0661,1080.28,16905.75,12750.7625,25290.7686,114,88,0,0,0
2017-06-22,10025077.8,33499.0909,1080.17,16889.125,12998.2642,25781.681,115,86,0,0,0
2017-06-23,10020930.8,30521.8182,1080.12,15388.0833,13078.1929,25940.2174,113,89,0,0,0
2017-06-24,10015954.4,28400.1653,1080.06,14318.4167,11770.975,23347.3884,113,87,0,0,0
2017-06-25,10013466.2,24951.9008,1080.03,12579.9167,11101.0225,22018.557,113,92,0,0,0
2017-06-26,10005184.8,31662.0661,1079.93,15962.9583,13134.5946,26052.0884,109,90,0,0,0
2017-06-27,9996081.2,29872.8926,1079.82,15060.9167,12879.5458,25546.2066,107,81,0,0,0
2017-06-28,9986150,31349.0083,1079.7,15805.125,12627.9721,25047.2174,107,82,0,0,0
2017-06-29,9978701.6,31292.0661,1079.61,15776.4167,12829.1621,25446.2719,108,80,0,0,0
2017-06-30,9971253.2,32784.1322,1079.52,16528.6667,12895.2671,25577.3893,107,80,0,0,0
2017-07-01,9973736,20663.1405,1079.55,10417.6667,13045.4383,25875.2496,111,82,0,0,0
2017-07-02,9977046.4,20392.8926,1079.59,10281.4167,12576.6396,24945.4008,105,83,0,0,0
2017-07-03,9976218.8,26256.9422,1079.58,13237.875,14165.4079,28096.6769,106,82,0,0,0
2017-07-04,9977046.4,23468.843,1079.59,11832.2083,12741.5883,25272.5719,109,81,0,0,0
2017-07-05,9967120,33597.1074,1079.47,16938.5417,14426.5171,28614.5793,111,85,0,0,0
2017-07-06,9962164,31878.0992,1079.41,16071.875,14342.1863,28447.3116,114,88,0,0,0
2017-07-07,9960512,32380.9091,1079.39,16325.375,14330.7446,28424.6174,116,89,0,0,0
2017-07-08,9958860,25627.8512,1079.37,12920.7083,13113.2258,26009.7041,113,92,0,0,0
2017-07-09,9962990,19865.0413,1079.42,10015.2917,12584.4542,24960.9008,107,92,0,0,0
2017-07-10,9958860,31940.9091,1079.37,16103.5417,14404.1746,28570.2636,104,87,0,0,0
2017-07-11,9962990,24810,1079.42,12508.375,14304.1725,28371.9124,107,84,0,0,0
2017-07-12,9959686,29160.9917,1079.38,14702,14205.3638,28175.9281,106,85,0,0,0
2017-07-13,9952252,32298.843,1079.29,16284,14175.7433,28117.1769,109,84,0,0,0
2017-07-14,9952252,25795.0413,1079.29,13005,14440.6658,28642.643,111,86,0,0,0
2017-07-15,9949774,28097.0248,1079.26,14165.5833,13157.9054,26098.3248,114,89,0,0,0
2017-07-16,9955556,27156.8595,1079.33,13691.5833,13018.2663,25821.3546,110,89,0,0,0
2017-07-17,9942340,35132.0661,1079.17,17712.4167,14433.4913,28628.4124,109,85,0,0,0
2017-07-18,9943992,25252.8926,1079.19,12731.6667,14493.0425,28746.5306,108,88,0,0,0
2017-07-19,9942340,26526.9422,1079.17,13374,14226.8683,28218.5818,93,74,0.09,0,0
2017-07-20,9943992,26950.9917,1079.19,13587.7917,14410.9321,28583.6669,99,83,0,0,0
2017-07-21,9942340,28126.1157,1079.17,14180.25,14174.6617,28115.0314,106,85,0,0,0
2017-07-22,9942340,29931.0744,1079.17,15090.25,13233.5613,26248.386,108,86,0,0,0
2017-07-23,9939036,29330.9091,1079.13,14787.6667,12568.1746,24928.6107,110,88,0,0,0
2017-07-24,9929124,36902.8926,1079.01,18605.2083,14441.0075,28643.3207,99,85,0,0,0
2017-07-25,9937384,34930.1653,1079.11,17610.625,14440.4458,28642.2066,85,75,0,0,0
2017-07-26,9935732,30967.0248,1079.09,15612.5417,14408.8613,28579.5595,101,79,0,0,0
2017-07-27,9938210,27401.8182,1079.12,13815.0833,14231.8033,28228.3703,105,85,0,0,0
2017-07-28,9938210,27767.1074,1079.12,13999.25,14374.0171,28510.4471,108,85,0,0,0
2017-07-29,9943166,23798.843,1079.18,11998.5833,13120.1629,26023.4636,107,86,0,0,0
2017-07-30,9943166,27820,1079.18,14025.9167,12646.6354,25084.2355,106,87,0,0,0
2017-07-31,9930776,40727.1901,1079.03,20533.2917,14376.4229,28515.219,106,84,0,0,0
2017-08-01,9924177,34062.9752,1078.95,17173.4167,14901.6108,29556.9141,109,87,0,0,0
2017-08-02,9921704.4,28387.0248,1078.92,14311.7917,15015.13,29782.076,107,85,0,0,0
2017-08-03,9924177,28217.8512,1078.95,14226.5,14861.8554,29478.0603,98,84,0,0,0
2017-08-04,9939862,16550,1079.14,8343.95833,14886.0283,29526.0066,94,74,0.21,0,0
2017-08-05,9961338,14241.9008,1079.4,7180.29167,13893.4954,27557.3463,100,75,0.02,0,0
2017-08-06,9974563.6,16768.9256,1079.56,8454.33333,13044.3796,25873.1496,102,81,0,0,0
2017-08-07,9982012,19093.0579,1079.65,9626.08333,14919.3942,29592.1868,104,82,0,0,0
2017-08-08,9982839.6,25472.0661,1079.66,12842.1667,15048.1588,29847.5876,106,83,0,0,0
2017-08-09,9983667.2,27090.0826,1079.67,13657.9167,14992.1217,29736.4397,107,84,0,0,0
2017-08-10,9984494.8,26295.124,1079.68,13257.125,14993.0888,29738.3579,108,83,0,0,0
2017-08-11,9993598.4,20019.0083,1079.79,10092.9167,15057.9071,29866.9231,104,86,0,0,0
2017-08-12,10006012.4,16971.0744,1079.94,8556.25,14234.9546,28234.6207,105,82,0,0,0
2017-08-13,10017613.2,16814.0496,1080.08,8477.08333,12919.5004,25625.4554,104,81,0,0,0
2017-08-14,10026736.6,16880.9091,1080.19,8510.79167,14954.7204,29662.2554,101,79,0,0,0
2017-08-15,10032542.4,20816.8595,1080.26,10495.1667,14819.5896,29394.2273,97,79,0,0,0
2017-08-16,10035030.6,23064.9587,1080.29,11628.5833,14748.7013,29253.6223,98,76,0,0,0
2017-08-17,10039177.6,24829.9174,1080.34,12518.4167,15090.5479,29931.6653,102,79,0,0,0
2017-08-18,10043324.6,24439.0083,1080.39,12321.3333,14890.8033,29535.4777,104,80,0,0,0
2017-08-19,10056603,17509.0909,1080.55,8827.5,14232.2933,28229.3422,103,81,0,0,0
2017-08-20,10067406,17150,1080.68,8646.45833,13019.1367,25823.081,103,81,0,0,0
2017-08-21,10075716,21630.0826,1080.78,10905.1667,14885.8358,29525.6248,93,79,0.01,0,0
2017-08-22,10080702,21984.0496,1080.84,11083.625,15248.6538,30245.2636,101,77,0,0,0
2017-08-23,10079871,22328.0992,1080.83,11257.0833,15103.9833,29958.3141,100,82,0,0,0
2017-08-24,10092336,24301.0744,1080.98,12251.7917,15250.5617,30249.0479,93,75,0,0,0
2017-08-25,10093998,29858.1818,1081,15053.5,15027.2079,29806.0322,103,77,0,0,0
2017-08-26,10104827,18962.8926,1081.13,9560.45833,14439.42,28640.1719,108,80,0,0,0
2017-08-27,10118155,15678.9256,1081.29,7904.79167,13151.04,26084.7074,110,84,0,0,0
2017-08-28,10119821,27218.2645,1081.31,13722.5417,15127.6633,30005.2826,110,86,0,0,0
2017-08-29,10121487,26678.0165,1081.33,13450.1667,14779.7683,29315.243,110,85,0,0,0
2017-08-30,10119821,20754.0496,1081.31,10463.5,15177.4208,30103.9752,107,83,0,0,0
2017-08-31,10130650,19196.1157,1081.44,9678.04167,15093.5921,29937.7033,103,80,0,0,0
2017-09-01,10138986.4,24172.0661,1081.54,12186.75,11735.6842,23277.3901,106,81,0,0,0
2017-09-02,10143159.4,22837.9339,1081.59,11514.125,11633.4492,23074.6099,107,82,0,0,0
2017-09-03,10143994,26164.9587,1081.6,13191.5,9734.21792,19307.5397,104,83,0,0,0
2017-09-04,10146497.8,19299.0909,1081.63,9729.95833,10054.8308,19943.4661,105,85,0,0,0
2017-09-05,10140655.6,28046.8595,1081.56,14140.2917,11769.4308,23344.3256,107,82,0.11,0,0
2017-09-06,10135648,24525.124,1081.5,12364.75,11876.7629,23557.2157,102,83,0,0,0
2017-09-07,10128151,25935.9504,1081.41,13076.0417,11662.5408,23132.3124,99,81,0,0,0
2017-09-08,10133149,19440.8265,1081.47,9801.41667,11477.2725,22764.838,84,69,0.35,0,0
2017-09-09,10138986.4,20231.8182,1081.54,10200.2083,9943.95333,19723.5438,84,70,0,0,0
2017-09-10,10133149,25342.0661,1081.47,12776.625,9449.79083,18743.3868,95,71,0,0,0
2017-09-11,10128151,29397.9339,1081.41,14821.4583,11816.38,23437.4479,101,81,0,0,0
2017-09-12,10125652,22005.124,1081.38,11094.25,11700.5796,23207.7612,103,80,0,0,0
2017-09-13,10123153,20714.0496,1081.35,10443.3333,11694.8421,23196.381,99,83,0,0,0
2017-09-14,10119821,23471.9835,1081.31,11833.7917,11327.6038,22467.9744,91,75,0,0,0
2017-09-15,10123986,17821.9008,1081.36,8985.20833,11485.7813,22781.7149,90,71,0,0,0
2017-09-16,10130650,16791.0744,1081.44,8465.5,10185.6188,20202.8802,89,73,0,0,0
2017-09-17,10133982,18970,1081.48,9564.04167,9770.53875,19379.581,92,71,0,0,0
2017-09-18,10138986.4,18575.2066,1081.54,9365,11757.635,23320.9289,94,73,0,0,0
2017-09-19,10138151.8,14850,1081.53,7486.875,11582.1517,22972.8628,90,75,0,0,0
2017-09-20,10138151.8,16359.9174,1081.53,8248.125,11604.2725,23016.7388,92,70,0,0,0
2017-09-21,10140655.6,15615.124,1081.56,7872.625,11572.3638,22953.4488,82,64,0,0,0
2017-09-22,10147332.4,16294.876,1081.64,8215.33333,11927.8788,23658.6025,76,57,0,0,0
2017-09-23,10153174.6,12250,1081.71,6176.04167,10589.1917,21003.3554,75,59,0,0,0
2017-09-24,10160686,15264.9587,1081.8,7696.08333,9860.6775,19558.3686,75,54,0,0,0
2017-09-25,10164859,16497.9339,1081.85,8317.70833,11696.8217,23200.3074,79,57,0,0,0
2017-09-26,10165693.6,17882.8926,1081.86,9015.95833,11701.63,23209.8446,82,59,0,0,0
2017-09-27,10166528.2,18416.9422,1081.87,9285.20833,11691.2083,23189.1736,86,69,0,0,0
2017-09-28,10169032,19072.9752,1081.9,9615.95833,11731.0475,23268.1934,86,67,0,0,0
2017-09-29,10172370.4,19956.0331,1081.94,10061.1667,11604.6083,23017.405,90,67,0,0,0
2017-09-30,10181560,13339.0083,1082.05,6725.08333,9659.57958,19159.4967,92,66,0,0,0
2017-10-01,10189924,15860.9917,1082.15,7996.58333,8942.45125,17737.0934,91,67,0,0,0
2017-10-02,10190760.4,20668.0165,1082.16,10420.125,10414.9792,20657.8099,77,62,0,0,0
2017-10-03,10184905.6,19839.3388,1082.09,10002.3333,10608.6046,21041.8603,85,58,0,0,0
2017-10-04,10182396.4,21426.8595,1082.06,10802.7083,10704.2971,21231.6636,81,61,0,0,0
2017-10-05,10181560,19743.9669,1082.05,9954.25,10688.3417,21200.0165,85,59,0,0,0
2017-10-06,10184905.6,16410,1082.09,8273.375,10583.885,20992.8298,84,61,0,0,0
2017-10-07,10195778.8,11084.1322,1082.22,5588.25,9725.66792,19290.581,88,59,0,0,0
2017-10-08,10209997.6,8445.04132,1082.39,4257.70833,9021.72875,17894.338,91,61,0,0,0
2017-10-09,10209997.6,16072.9752,1082.39,8103.45833,10631.4333,21087.1405,75,57,0,0,0
2017-10-10,10205815.6,20155.8678,1082.34,10161.9167,11412.9204,22637.1975,77,53,0,0,0
2017-10-11,10202470,19891.9008,1082.3,10028.8333,11414.2013,22639.738,87,56,0,0,0
2017-10-12,10200797.2,23176.7769,1082.28,11684.9583,10683.1529,21189.7248,84,63,0,0,0
2017-10-13,10199124.4,22891.0744,1082.26,11540.9167,11117.8883,22052.0099,84,59,0,0,0
2017-10-14,10201633.6,20248.0992,1082.29,10208.4167,9126.5025,18102.1537,80,56,0,0,0
2017-10-15,10203306.4,18067.1074,1082.31,9108.83333,9379.81083,18604.5835,79,51,0,0,0
2017-10-16,10200797.2,23771.9835,1082.28,11985.0417,10485.46,20797.6066,84,54,0,0,0
2017-10-17,10195778.8,23222.8099,1082.22,11708.1667,11049.5958,21916.5537,86,56,0,0,0
2017-10-18,10190760.4,23152.0661,1082.16,11672.5,11053.2263,21923.7546,82,61,0,0,0
2017-10-19,10191596.8,19189.479,1082.17,9674.69565,10179.7546,20191.2488,89,68,0,0,0
2017-10-20,10194942.4,17641.9008,1082.21,8894.45833,10777.4308,21376.7223,79,65,0,0,0
2017-10-21,10196615.2,17064.1322,1082.23,8603.16667,9202.27875,18252.4537,73,58,0,0,0
2017-10-22,10202470,16921.9835,1082.3,8531.5,9626.915,19094.7074,83,55,0,0,0
2017-10-23,10199960.8,22581.8182,1082.27,11385,10947.7658,21714.5769,91,59,0,0,0
2017-10-24,10195778.8,21629.8347,1082.22,10905.0417,10760.85,21343.8347,87,66,0,0,0
2017-10-25,10194106,19761.9008,1082.2,9963.29167,10679.2029,21181.8901,85,60,0,0,0
2017-10-26,10194106,22602.0661,1082.2,11395.2083,11875.6592,23555.0265,87,58,0,0,0
2017-10-27,10194106,20507.1074,1082.2,10339,10902.0775,21623.9554,84,62,0,0,0
2017-10-28,10197451.6,17679.9174,1082.24,8913.625,9955.20042,19745.8521,85,59,0,0,0
2017-10-29,10205815.6,15924.0496,1082.34,8028.375,9305.48792,18457.1661,84,60,0,0,0
2017-10-30,10204979.2,21479.1736,1082.33,10829.0833,10701.9038,21226.9165,84,64,0,0,0
2017-10-31,10202470,18991.2397,1082.3,9574.75,10789.1517,21399.9703,80,64,0,0,0
2017-11-01,10199960.8,24728.9256,1082.27,12467.5,10124.3617,20081.3785,79,59,0,0,0
2017-11-02,10194106,26305.7025,1082.2,13262.4583,11007.0325,21832.1306,77,59,0,0,0
2017-11-03,10181560,31122.8926,1082.05,15691.125,11311.3804,22435.7959,72,56,0,0,0
2017-11-04,10177378,24737.0248,1082,12471.5833,10219.0504,20269.1909,75,61,0,0,0
2017-11-05,10174874.2,22406.1157,1081.97,11296.4167,9559.20417,18960.405,73,59,0,0,0
2017-11-06,10171535.8,27020,1081.93,13622.5833,11892.2888,23588.0107,74,58,0,0,0
2017-11-07,10165693.6,26535.8678,1081.86,13378.5,11812.1325,23429.0231,73,55,0,0,0
2017-11-08,10154843.8,29507.8512,1081.73,14876.875,11045.1967,21907.8281,69,50,0,0,0
2017-11-09,10149836.2,27051.6529,1081.67,13638.5417,11114.4738,22045.2372,79,52,0,0,0
2017-11-10,10147332.4,24720.1653,1081.64,12463.0833,9841.29292,19519.9198,77,53,0,0,0
2017-11-11,10146497.8,23046.7769,1081.63,11619.4167,10298.3475,20426.4744,74,52,0,0,0
2017-11-12,10145663.2,21096.9422,1081.62,10636.375,8916.92667,17686.4661,68,52,0,0,0
2017-11-13,10143159.4,24224.876,1081.59,12213.375,10572.4513,20970.1512,71,49,0,0,0
2017-11-14,10133982,25453.9669,1081.48,12833.0417,10944.5467,21708.1917,73,51,0,0,0
2017-11-15,10127318,26022.0661,1081.4,13119.4583,11133.0492,22082.081,69,51,0,0,0
2017-11-16,10117322,29194.9587,1081.28,14719.125,11244.1183,22302.3835,80,53,0,0,0
2017-11-17,10117322,23752.9752,1081.28,11975.4583,10662.8333,21149.4215,77,55,0,0,0
2017-11-18,10114823,19931.9008,1081.25,10049,9929.05583,19693.995,62,45,0,0,0
2017-11-19,10115656,20760,1081.26,10466.5,9337.56042,18520.781,64,41,0,0,0
2017-11-20,10112324,25558.0992,1081.22,12885.5417,10790.4896,21402.624,65,44,0,0,0
2017-11-21,10108992,23673.9669,1081.18,11935.625,11242.2121,22298.6025,73,49,0,0,0
2017-11-22,10101495,23778.0992,1081.09,11988.125,11189.6296,22194.3066,80,53,0,0,0
2017-11-23,10104827,21574.9587,1081.13,10877.375,9049.31542,17949.0554,80,54,0,0,0
2017-11-24,10105660,23442.8926,1081.14,11819.125,10942.3792,21703.8926,77,54,0,0,0
2017-11-25,10104827,22284.876,1081.13,11235.2917,9995.10333,19824.9984,76,54,0,0,0
2017-11-26,10103161,19061.8182,1081.11,9610.33333,9489.75125,18822.6471,77,54,0,0,0
2017-11-27,10101495,22983.9669,1081.09,11587.75,11028.6221,21874.9529,73,58,0,0,0
2017-11-28,10096497,24688.843,1081.03,12447.2917,10996.2471,21810.738,64,52,0,0,0
2017-11-29,10091505,23765.124,1080.97,11981.5833,10920.64,21660.7736,68,49,0,0,0
2017-11-30,10089843,22912.0661,1080.95,11551.5,11050.0625,21917.4793,67,47,0,0,0
2017-12-01,10090674,19933.9669,1080.96,10050.0417,12070.7317,23941.9471,68,46,0,0,0
2017-12-02,10099829,15413.9669,1081.07,7771.20833,11682.8867,23172.6678,68,47,0,0,0
2017-12-03,10108159,13830,1081.17,6972.625,11008.7642,21835.5653,75,52,0,0,0
2017-12-04,10108992,19210,1081.18,9685.04167,12516.2263,24825.5727,53,46,0,0,0
2017-12-05,10109825,20172.9752,1081.19,10170.5417,12246.2392,24290.0612,57,42,0,0,0
2017-12-06,10113157,20235.124,1081.23,10201.875,12155.7363,24110.5512,63,41,0,0,0
2017-12-07,10109825,22285.9504,1081.19,11235.8333,12349.7104,24495.2934,63,42,0,0,0
2017-12-08,10113157,21353.0579,1081.23,10765.5,12332.7692,24461.6909,65,40,0,0,0
2017-12-09,10119821,17563.0579,1081.31,8854.70833,11882.0113,23567.6256,66,42,0,0,0
2017-12-10,10128984,16506.0331,1081.42,8321.79167,11332.2321,22477.1546,65,40,0,0,0
2017-12-11,10134815,18992.0661,1081.49,9575.16667,12486.9492,24767.5025,66,40,0,0,0
2017-12-12,10137317.2,20195.9504,1081.52,10182.125,12451.7517,24697.6893,69,39,0,0,0
2017-12-13,10141490.2,19828.843,1081.57,9997.04167,12401.1367,24597.2959,71,42,0,0,0
2017-12-14,10143994,19624.9587,1081.6,9894.25,12356.8558,24509.4661,68,45,0,0,0
2017-12-15,10151505.4,17605.9504,1081.69,8876.33333,12396.0471,24587.2008,61,41,0,0,0
2017-12-16,10159016.8,17180,1081.78,8661.58333,11964.8471,23731.9281,61,45,0,0,0
2017-12-17,10165693.6,16887.1901,1081.86,8513.95833,11095.9683,22008.5322,57,47,0,0,0
2017-12-18,10166528.2,22413.9669,1081.87,11300.375,12355.6613,24507.0967,58,38,0,0,0
2017-12-19,10170701.2,19677.1901,1081.92,9920.58333,12475.6396,24745.0703,59,39,0,0,0
2017-12-20,10168197.4,21417.9339,1081.89,10798.2083,12212.6467,24223.4314,69,43,0,0,0
2017-12-21,10169032,25251.0744,1081.9,12730.75,12544.6217,24881.8942,51,40,0,0,0
2017-12-22,10169866.6,22137.0248,1081.91,11160.75,12354.9867,24505.7587,52,33,0,0,0
2017-12-23,10178214.4,15061.0744,1082.01,7593.29167,11598.5221,23005.3331,53,36,0,0,0
2017-12-24,10189087.6,15293.0579,1082.14,7710.25,11034.8871,21887.3793,59,41,0,0,0
2017-12-25,10199124.4,14206.7769,1082.26,7162.58333,11089.2654,21995.2372,62,44,0,0,0
2017-12-26,10204142.8,19351.0744,1082.32,9756.16667,12370.2538,24536.0405,61,43,0,0,0
2017-12-27,10205815.6,21103.0579,1082.34,10639.4583,12368.0796,24531.7281,63,39,0,0,0
2017-12-28,10208324.8,20349.0909,1082.37,10259.3333,12373.5608,24542.6,66,40,0,0,0
2017-12-29,10209161.2,23138.0165,1082.38,11665.4167,12320.6079,24437.5694,66,41,0,0,0
